index,observation.camera_intrinsic,observation.camera_extrinsic,action,observation.camera_extrinsic_occ,observation.camera_intrinsic_occ
157,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.5747221 , -0.36500102,  0.73244023, -1.0839013 ], dtype=float32)
 array([ 0.81834865, -0.2563384 ,  0.5143891 , -1.7358356 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.99920005, -0.03127665,  0.0249204 ,  0.4392883 ], dtype=float32)
 array([2.2817031e-04, 6.1868614e-01, 7.8563821e-01, 3.1354147e-01],
       dtype=float32)
 array([-0.03999003,  0.78501546, -0.6181841 , -0.6717991 ], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
158,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.5995403 , -0.35697082,  0.71632624, -1.1122742 ], dtype=float32)
 array([ 0.8003446 , -0.2674078 ,  0.53660196, -1.7562702 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.998177  , -0.04107111,  0.04422441,  0.43912137], dtype=float32)
 array([0.00934503, 0.6187364 , 0.7855431 , 0.3211268 ], dtype=float32)
 array([-0.05962638,  0.7845243 , -0.61722463, -0.6876362 ], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
159,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.6271775 , -0.34739554,  0.6971117 , -1.1396836 ], dtype=float32)
 array([ 0.77887636, -0.27973458,  0.5613378 , -1.7773913 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9966851 , -0.05085315,  0.06350417,  0.4396421 ], dtype=float32)
 array([0.01845742, 0.61887604, 0.78527176, 0.32840616], dtype=float32)
 array([-0.07923476,  0.7838408 , -0.6158859 , -0.70302755], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
160,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.6574445, -0.3360785,  0.674402 , -1.1660217], dtype=float32)
 array([ 0.753503  , -0.29323432,  0.5884274 , -1.7992767 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.994725  , -0.06061819,  0.0827506 ,  0.4409357 ], dtype=float32)
 array([0.02756105, 0.61910504, 0.78482443, 0.33533177], dtype=float32)
 array([-0.09880595,  0.7829651 , -0.6141685 , -0.71790904], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
161,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.69004333, -0.32281604,  0.6477885 , -1.1911805 ], dtype=float32)
 array([ 0.72376806, -0.3077741 ,  0.61760414, -1.822004  ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9878132 , -0.08428207,  0.13084978,  0.44305897], dtype=float32)
 array([0.0508194, 0.6199704, 0.7829777, 0.3418705], dtype=float32)
 array([-0.14711398,  0.7800854 , -0.60813177, -0.7322369 ], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
162,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.72454166, -0.3074118 ,  0.6168771 , -1.2150521 ], dtype=float32)
 array([ 0.689231  , -0.3231611 ,  0.64848095, -1.8456509 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9780147 , -0.10775085,  0.17854139,  0.44595456], dtype=float32)
 array([0.07393357, 0.62138927, 0.7800059 , 0.3480478 ], dtype=float32)
 array([-0.19499001,  0.7760574 , -0.5997614 , -0.74604833], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
163,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.7603513 , -0.28969628,  0.58132774, -1.2375287 ], dtype=float32)
 array([ 0.649512  , -0.33913296,  0.6805314 , -1.870295  ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.96535814, -0.13095592,  0.22568606,  0.4495367 ], dtype=float32)
 array([0.09683602, 0.62335753, 0.77591765, 0.35390386], dtype=float32)
 array([-0.24229412,  0.770893  , -0.589082  , -0.75940067], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
164,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.7967197 , -0.26955262,  0.5409059 , -1.2585022 ], dtype=float32)
 array([ 0.6043491 , -0.35535404,  0.71308184, -1.8960142 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.94988054, -0.15382949,  0.27214602,  0.45371956], dtype=float32)
 array([0.11945982, 0.62586933, 0.77072495, 0.35947883], dtype=float32)
 array([-0.28888807,  0.76460713, -0.57612467, -0.7723513 ], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
165,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.8327408 , -0.24694557,  0.49554077, -1.2778649 ], dtype=float32)
 array([ 0.553663  , -0.37142023,  0.7453216 , -1.922886  ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9316271 , -0.1763047 ,  0.31778547,  0.4584173 ], dtype=float32)
 array([0.14173885, 0.62891746, 0.7644429 , 0.36481288], dtype=float32)
 array([-0.3346357 ,  0.7572183 , -0.5609273 , -0.78495765], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
166,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.86062396, -0.22713238,  0.45578203, -1.2921228 ], dtype=float32)
 array([ 0.509241 , -0.3838567,  0.7702776, -1.9452655], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.91065115, -0.19831587,  0.36247107,  0.46354413], dtype=float32)
 array([0.163608  , 0.6324929 , 0.7570899 , 0.36994612], dtype=float32)
 array([-0.37940332,  0.748748  , -0.54353434, -0.79727703], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
167,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.8870844 , -0.20588669,  0.4131487 , -1.3052254 ], dtype=float32)
 array([ 0.4616072 , -0.39565867,  0.79396033, -1.9684721 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.88701403, -0.21979868,  0.4060722 ,  0.46901423], dtype=float32)
 array([0.18500337, 0.63658524, 0.7486875 , 0.37491876], dtype=float32)
 array([-0.4230601 ,  0.73922104, -0.52399653, -0.8093668 ], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
168,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.91158503, -0.18336456,  0.367954  , -1.3171175 ], dtype=float32)
 array([ 0.41111153, -0.40658647,  0.81588894, -1.9925458 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.8607848 , -0.24069035,  0.44846144,  0.4747418 ], dtype=float32)
 array([0.20586243, 0.64118254, 0.7392602 , 0.37977093], dtype=float32)
 array([-0.46547845,  0.7286653 , -0.5023711 , -0.82128453], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
169,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9336342 , -0.15977722,  0.3206218 , -1.3277438 ], dtype=float32)
 array([ 0.3582277 , -0.41642088,  0.83562344, -2.0175261 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.83204013, -0.26092982,  0.48951495,  0.48064095], dtype=float32)
 array([0.22612421, 0.64627135, 0.7288355 , 0.3845428 ], dtype=float32)
 array([-0.5065344 ,  0.7171115 , -0.47872114, -0.83308744], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
170,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9528197 , -0.13538393,  0.27167225, -1.3370491 ], dtype=float32)
 array([ 0.30353686, -0.424978  ,  0.8527949 , -2.043453  ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.83204013, -0.26092982,  0.48951495,  0.48662594], dtype=float32)
 array([0.22612421, 0.64627135, 0.7288355 , 0.3892745 ], dtype=float32)
 array([-0.5065344 ,  0.7171115 , -0.47872114, -0.84483296], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
171,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9688378 , -0.11047776,  0.22169352, -1.3449782 ], dtype=float32)
 array([ 0.24769609, -0.4321224 ,  0.8671314 , -2.070366  ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.83204013, -0.26092982,  0.48951495,  0.49261093], dtype=float32)
 array([0.22612421, 0.64627135, 0.7288355 , 0.39400622], dtype=float32)
 array([-0.5065344 ,  0.7171115 , -0.47872114, -0.85657847], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
172,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.98151165, -0.08536951,  0.17130929, -1.3514758 ], dtype=float32)
 array([ 0.19140227, -0.43777522,  0.87847483, -2.098305  ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.83204013, -0.26092982,  0.48951495,  0.4985101 ], dtype=float32)
 array([0.22612421, 0.64627135, 0.7288355 , 0.39877808], dtype=float32)
 array([-0.5065344 ,  0.7171115 , -0.47872114, -0.8683814 ], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
173,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9907981 , -0.06036814,  0.12113953, -1.3564867 ], dtype=float32)
 array([ 0.13534807, -0.44191718,  0.8867864 , -2.1273098 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.83204013, -0.26092982,  0.48951495,  0.50423765], dtype=float32)
 array([0.22612421, 0.64627135, 0.7288355 , 0.40363026], dtype=float32)
 array([-0.5065344 ,  0.7171115 , -0.47872114, -0.8802991 ], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
174,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9967801 , -0.03576358,  0.07176607, -1.3599555 ], dtype=float32)
 array([ 0.08018356, -0.4445853 ,  0.8921404 , -2.1574202 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.83204013, -0.26092982,  0.48951495,  0.50970775], dtype=float32)
 array([0.22612421, 0.64627135, 0.7288355 , 0.4086029 ], dtype=float32)
 array([-0.5065344 ,  0.7171115 , -0.47872114, -0.8923889 ], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
175,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9996493 , -0.01181187,  0.02370264, -1.3618271 ], dtype=float32)
 array([ 0.02648274, -0.44586498,  0.8947084 , -2.188676  ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.83204013, -0.26092982,  0.48951495,  0.5148346 ], dtype=float32)
 array([0.22612421, 0.64627135, 0.7288355 , 0.41373613], dtype=float32)
 array([-0.5065344 ,  0.7171115 , -0.47872114, -0.90470827], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
